i,j,path1,path2,embedding_distance
58,76,images/image_150.jpg,images/image_167.jpg,0.018307209014892578
367,427,images/image_429.jpg,images/image_483.jpg,0.01836109161376953
343,538,images/image_407.jpg,images/image_583.jpg,0.0183713436126709
42,392,images/image_136.jpg,images/image_451.jpg,0.0183754563331604
79,318,images/image_17.jpg,images/image_385.jpg,0.01838219165802002
260,359,images/image_332.jpg,images/image_421.jpg,0.01845848560333252
203,226,images/image_281.jpg,images/image_301.jpg,0.018543899059295654
79,265,images/image_17.jpg,images/image_337.jpg,0.018572986125946045
103,560,images/image_191.jpg,images/image_63.jpg,0.018578529357910156
5,58,images/image_102.jpg,images/image_150.jpg,0.018578827381134033
124,559,images/image_21.jpg,images/image_62.jpg,0.0185815691947937
559,582,images/image_62.jpg,images/image_83.jpg,0.018604576587677002
139,559,images/image_223.jpg,images/image_62.jpg,0.018611252307891846
218,320,images/image_295.jpg,images/image_387.jpg,0.018665432929992676
277,496,images/image_348.jpg,images/image_545.jpg,0.018716037273406982
435,496,images/image_490.jpg,images/image_545.jpg,0.018730580806732178
261,419,images/image_333.jpg,images/image_476.jpg,0.018746018409729004
239,335,images/image_313.jpg,images/image_40.jpg,0.01877659559249878
207,318,images/image_285.jpg,images/image_385.jpg,0.018782436847686768
124,530,images/image_21.jpg,images/image_576.jpg,0.018786907196044922
530,582,images/image_576.jpg,images/image_83.jpg,0.018803954124450684
319,567,images/image_386.jpg,images/image_7.jpg,0.018814682960510254
118,145,images/image_204.jpg,images/image_229.jpg,0.01881510019302368
139,530,images/image_223.jpg,images/image_576.jpg,0.018822431564331055
5,349,images/image_102.jpg,images/image_412.jpg,0.018834710121154785
76,567,images/image_167.jpg,images/image_7.jpg,0.01883488893508911
226,470,images/image_301.jpg,images/image_521.jpg,0.018868684768676758
184,203,images/image_264.jpg,images/image_281.jpg,0.018874824047088623
175,260,images/image_256.jpg,images/image_332.jpg,0.01887810230255127
145,301,images/image_229.jpg,images/image_37.jpg,0.018887221813201904
265,504,images/image_337.jpg,images/image_552.jpg,0.01891040802001953
32,203,images/image_127.jpg,images/image_281.jpg,0.018954575061798096
551,559,images/image_595.jpg,images/image_62.jpg,0.01897609233856201
536,560,images/image_581.jpg,images/image_63.jpg,0.01901799440383911
216,559,images/image_293.jpg,images/image_62.jpg,0.0190199613571167
126,168,images/image_211.jpg,images/image_25.jpg,0.019020915031433105
349,362,images/image_412.jpg,images/image_424.jpg,0.01904088258743286
31,318,images/image_126.jpg,images/image_385.jpg,0.01906895637512207
116,496,images/image_202.jpg,images/image_545.jpg,0.019078850746154785
405,559,images/image_463.jpg,images/image_62.jpg,0.019126594066619873
5,567,images/image_102.jpg,images/image_7.jpg,0.019137859344482422
530,551,images/image_576.jpg,images/image_595.jpg,0.01916426420211792
318,347,images/image_385.jpg,images/image_410.jpg,0.019169092178344727
319,593,images/image_386.jpg,images/image_93.jpg,0.019173502922058105
31,311,images/image_126.jpg,images/image_379.jpg,0.01917976140975952
412,504,images/image_47.jpg,images/image_552.jpg,0.01919156312942505
184,470,images/image_264.jpg,images/image_521.jpg,0.019192397594451904
516,598,images/image_563.jpg,images/image_98.jpg,0.01920139789581299
76,593,images/image_167.jpg,images/image_93.jpg,0.019211888313293457
319,362,images/image_386.jpg,images/image_424.jpg,0.0192449688911438
32,470,images/image_127.jpg,images/image_521.jpg,0.019245386123657227
203,579,images/image_281.jpg,images/image_80.jpg,0.019274115562438965
76,362,images/image_167.jpg,images/image_424.jpg,0.01928001642227173
405,530,images/image_463.jpg,images/image_576.jpg,0.019290924072265625
280,318,images/image_350.jpg,images/image_385.jpg,0.019295334815979004
349,567,images/image_412.jpg,images/image_7.jpg,0.019304513931274414
280,311,images/image_350.jpg,images/image_379.jpg,0.019329309463500977
241,539,images/image_315.jpg,images/image_584.jpg,0.01933872699737549
216,530,images/image_293.jpg,images/image_576.jpg,0.019366919994354248
360,598,images/image_422.jpg,images/image_98.jpg,0.01939225196838379
29,318,images/image_124.jpg,images/image_385.jpg,0.019396543502807617
265,347,images/image_337.jpg,images/image_410.jpg,0.019414424896240234
145,211,images/image_229.jpg,images/image_289.jpg,0.019447505474090576
55,126,images/image_148.jpg,images/image_211.jpg,0.019463777542114258
126,215,images/image_211.jpg,images/image_292.jpg,0.019482076168060303
342,592,images/image_406.jpg,images/image_92.jpg,0.019483327865600586
5,593,images/image_102.jpg,images/image_93.jpg,0.019503474235534668
65,598,images/image_157.jpg,images/image_98.jpg,0.019521772861480713
354,419,images/image_417.jpg,images/image_476.jpg,0.019521772861480713
507,598,images/image_555.jpg,images/image_98.jpg,0.019521772861480713
261,537,images/image_333.jpg,images/image_582.jpg,0.019522547721862793
29,265,images/image_124.jpg,images/image_337.jpg,0.019545257091522217
470,579,images/image_521.jpg,images/image_80.jpg,0.019574403762817383
5,362,images/image_102.jpg,images/image_424.jpg,0.019600987434387207
82,358,images/image_172.jpg,images/image_420.jpg,0.01960533857345581
173,598,images/image_254.jpg,images/image_98.jpg,0.019608616828918457
328,402,images/image_394.jpg,images/image_460.jpg,0.01961064338684082
359,539,images/image_421.jpg,images/image_584.jpg,0.01965939998626709
466,496,images/image_518.jpg,images/image_545.jpg,0.01966392993927002
82,193,images/image_172.jpg,images/image_272.jpg,0.019672036170959473
394,598,images/image_453.jpg,images/image_98.jpg,0.019680559635162354
419,506,images/image_476.jpg,images/image_554.jpg,0.019684791564941406
131,213,images/image_216.jpg,images/image_290.jpg,0.019691944122314453
195,493,images/image_274.jpg,images/image_542.jpg,0.01977825164794922
52,546,images/image_145.jpg,images/image_590.jpg,0.019783318042755127
84,566,images/image_174.jpg,images/image_69.jpg,0.019826829433441162
412,481,images/image_47.jpg,images/image_531.jpg,0.019833922386169434
100,496,images/image_189.jpg,images/image_545.jpg,0.01985245943069458
163,489,images/image_245.jpg,images/image_539.jpg,0.019869089126586914
65,308,images/image_157.jpg,images/image_376.jpg,0.0198824405670166
308,507,images/image_376.jpg,images/image_555.jpg,0.0198824405670166
58,349,images/image_150.jpg,images/image_412.jpg,0.019884109497070312
207,311,images/image_285.jpg,images/image_379.jpg,0.01989847421646118
318,460,images/image_385.jpg,images/image_512.jpg,0.019916057586669922
175,539,images/image_256.jpg,images/image_584.jpg,0.019970417022705078
173,308,images/image_254.jpg,images/image_376.jpg,0.019977331161499023
308,360,images/image_376.jpg,images/image_422.jpg,0.019997894763946533
308,516,images/image_376.jpg,images/image_563.jpg,0.020032882690429688
196,343,images/image_275.jpg,images/image_407.jpg,0.02003943920135498
309,370,images/image_377.jpg,images/image_431.jpg,0.020059287548065186
349,409,images/image_412.jpg,images/image_467.jpg,0.02006429433822632
165,311,images/image_247.jpg,images/image_379.jpg,0.020065903663635254
165,412,images/image_247.jpg,images/image_47.jpg,0.02006697654724121
349,593,images/image_412.jpg,images/image_93.jpg,0.020075500011444092
419,570,images/image_476.jpg,images/image_72.jpg,0.02007603645324707
541,582,images/image_586.jpg,images/image_83.jpg,0.020081281661987305
402,490,images/image_460.jpg,images/image_54.jpg,0.02008676528930664
308,394,images/image_376.jpg,images/image_453.jpg,0.0200921893119812
61,560,images/image_153.jpg,images/image_63.jpg,0.02009439468383789
38,342,images/image_132.jpg,images/image_406.jpg,0.020152151584625244
402,558,images/image_460.jpg,images/image_61.jpg,0.0201759934425354
35,264,images/image_13.jpg,images/image_336.jpg,0.020231187343597412
370,497,images/image_431.jpg,images/image_546.jpg,0.020231187343597412
124,484,images/image_21.jpg,images/image_534.jpg,0.020234107971191406
124,568,images/image_21.jpg,images/image_70.jpg,0.020234346389770508
358,367,images/image_420.jpg,images/image_429.jpg,0.020268678665161133
35,218,images/image_13.jpg,images/image_295.jpg,0.02028757333755493
193,367,images/image_272.jpg,images/image_429.jpg,0.020292043685913086
506,537,images/image_554.jpg,images/image_582.jpg,0.020345449447631836
319,409,images/image_386.jpg,images/image_467.jpg,0.02035313844680786
318,504,images/image_385.jpg,images/image_552.jpg,0.02035754919052124
354,537,images/image_417.jpg,images/image_582.jpg,0.02037334442138672
76,409,images/image_167.jpg,images/image_467.jpg,0.020403742790222168
541,551,images/image_586.jpg,images/image_595.jpg,0.020489990711212158
582,594,images/image_83.jpg,images/image_94.jpg,0.020506441593170166
436,496,images/image_491.jpg,images/image_545.jpg,0.020558834075927734
311,504,images/image_379.jpg,images/image_552.jpg,0.020571351051330566
402,543,images/image_460.jpg,images/image_588.jpg,0.02060490846633911
5,409,images/image_102.jpg,images/image_467.jpg,0.02070927619934082
52,232,images/image_145.jpg,images/image_307.jpg,0.020728766918182373
207,265,images/image_285.jpg,images/image_337.jpg,0.020763933658599854
537,570,images/image_582.jpg,images/image_72.jpg,0.020793557167053223
73,582,images/image_164.jpg,images/image_83.jpg,0.020805835723876953
216,484,images/image_293.jpg,images/image_534.jpg,0.020815789699554443
216,568,images/image_293.jpg,images/image_70.jpg,0.02081596851348877
389,402,images/image_449.jpg,images/image_460.jpg,0.020836710929870605
197,582,images/image_276.jpg,images/image_83.jpg,0.020842313766479492
182,548,images/image_262.jpg,images/image_592.jpg,0.020846545696258545
239,343,images/image_313.jpg,images/image_407.jpg,0.020869731903076172
150,548,images/image_233.jpg,images/image_592.jpg,0.020916223526000977
12,548,images/image_109.jpg,images/image_592.jpg,0.02092456817626953
194,343,images/image_273.jpg,images/image_407.jpg,0.020935893058776855
311,460,images/image_379.jpg,images/image_512.jpg,0.020982682704925537
391,508,images/image_450.jpg,images/image_556.jpg,0.020993471145629883
545,582,images/image_59.jpg,images/image_83.jpg,0.021005570888519287
405,541,images/image_463.jpg,images/image_586.jpg,0.021016716957092285
182,393,images/image_262.jpg,images/image_452.jpg,0.021023333072662354
103,489,images/image_191.jpg,images/image_539.jpg,0.021042168140411377
551,594,images/image_595.jpg,images/image_94.jpg,0.021075010299682617
150,393,images/image_233.jpg,images/image_452.jpg,0.021086454391479492
90,168,images/image_18.jpg,images/image_25.jpg,0.02109473943710327
12,393,images/image_109.jpg,images/image_452.jpg,0.021094977855682373
53,516,images/image_146.jpg,images/image_563.jpg,0.02109616994857788
182,447,images/image_262.jpg,images/image_500.jpg,0.021099627017974854
150,447,images/image_233.jpg,images/image_500.jpg,0.0211641788482666
12,447,images/image_109.jpg,images/image_500.jpg,0.021164357662200928
38,497,images/image_132.jpg,images/image_546.jpg,0.02118229866027832
38,163,images/image_132.jpg,images/image_245.jpg,0.021184206008911133
233,321,images/image_308.jpg,images/image_388.jpg,0.02125096321105957
98,582,images/image_187.jpg,images/image_83.jpg,0.021256566047668457
181,554,images/image_261.jpg,images/image_598.jpg,0.021261870861053467
197,551,images/image_276.jpg,images/image_595.jpg,0.021269261837005615
181,423,images/image_261.jpg,images/image_48.jpg,0.021269679069519043
73,551,images/image_164.jpg,images/image_595.jpg,0.021321117877960205
53,360,images/image_146.jpg,images/image_422.jpg,0.0213470458984375
177,554,images/image_258.jpg,images/image_598.jpg,0.021362125873565674
313,317,images/image_380.jpg,images/image_384.jpg,0.021371841430664062
177,423,images/image_258.jpg,images/image_48.jpg,0.02140331268310547
78,546,images/image_169.jpg,images/image_590.jpg,0.021410703659057617
489,536,images/image_539.jpg,images/image_581.jpg,0.021417558193206787
525,582,images/image_571.jpg,images/image_83.jpg,0.021420776844024658
47,321,images/image_140.jpg,images/image_388.jpg,0.0214231014251709
402,413,images/image_460.jpg,images/image_470.jpg,0.021424710750579834
264,550,images/image_336.jpg,images/image_594.jpg,0.02143460512161255
218,550,images/image_295.jpg,images/image_594.jpg,0.021435320377349854
493,501,images/image_542.jpg,images/image_55.jpg,0.021487712860107422
545,551,images/image_59.jpg,images/image_595.jpg,0.02148890495300293
3,252,images/image_100.jpg,images/image_325.jpg,0.021512627601623535
91,402,images/image_180.jpg,images/image_460.jpg,0.021521449089050293
405,594,images/image_463.jpg,images/image_94.jpg,0.021524786949157715
340,417,images/image_404.jpg,images/image_474.jpg,0.02154099941253662
342,489,images/image_406.jpg,images/image_539.jpg,0.02155858278274536
350,507,images/image_413.jpg,images/image_555.jpg,0.021565258502960205
65,350,images/image_157.jpg,images/image_413.jpg,0.02156543731689453
246,258,images/image_32.jpg,images/image_330.jpg,0.021572113037109375
55,90,images/image_148.jpg,images/image_18.jpg,0.02158254384994507
53,173,images/image_146.jpg,images/image_254.jpg,0.021586358547210693
53,65,images/image_146.jpg,images/image_157.jpg,0.0215875506401062
53,507,images/image_146.jpg,images/image_555.jpg,0.021587610244750977
53,394,images/image_146.jpg,images/image_453.jpg,0.02163875102996826
321,461,images/image_388.jpg,images/image_513.jpg,0.02166348695755005
98,551,images/image_187.jpg,images/image_595.jpg,0.021673202514648438
3,237,images/image_100.jpg,images/image_311.jpg,0.021674633026123047
113,582,images/image_20.jpg,images/image_83.jpg,0.02171337604522705
350,360,images/image_413.jpg,images/image_422.jpg,0.02172267436981201
350,516,images/image_413.jpg,images/image_563.jpg,0.02172982692718506
173,350,images/image_254.jpg,images/image_413.jpg,0.021732091903686523
525,551,images/image_571.jpg,images/image_595.jpg,0.021825432777404785
73,405,images/image_164.jpg,images/image_463.jpg,0.02182769775390625
233,290,images/image_308.jpg,images/image_36.jpg,0.021840929985046387
350,394,images/image_413.jpg,images/image_453.jpg,0.02185732126235962
170,389,images/image_251.jpg,images/image_449.jpg,0.02185976505279541
197,405,images/image_276.jpg,images/image_463.jpg,0.021864235401153564
501,529,images/image_55.jpg,images/image_575.jpg,0.021875739097595215
42,423,images/image_136.jpg,images/image_48.jpg,0.02188640832901001
245,252,images/image_319.jpg,images/image_325.jpg,0.02191305160522461
38,309,images/image_132.jpg,images/image_377.jpg,0.021938681602478027
199,401,images/image_278.jpg,images/image_46.jpg,0.0219917893409729
166,417,images/image_248.jpg,images/image_474.jpg,0.021996140480041504
47,290,images/image_140.jpg,images/image_36.jpg,0.022001266479492188
405,545,images/image_463.jpg,images/image_59.jpg,0.02200937271118164
237,245,images/image_311.jpg,images/image_319.jpg,0.022016048431396484
